iso_code,continent,location,date,new_cases,new_deaths
BGR,Europe,Bulgaria,23/06/2020,130,1
BGR,Europe,Bulgaria,24/06/2020,128,1
BGR,Europe,Bulgaria,25/06/2020,166,2
BGR,Europe,Bulgaria,26/06/2020,105,4
BGR,Europe,Bulgaria,27/06/2020,112,1
BGR,Europe,Bulgaria,28/06/2020,66,3
BGR,Europe,Bulgaria,29/06/2020,140,4
BGR,Europe,Bulgaria,30/06/2020,158,7
BGR,Europe,Bulgaria,1/07/2020,165,2
BGR,Europe,Bulgaria,2/07/2020,161,0
BGR,Europe,Bulgaria,3/07/2020,182,7
BGR,Europe,Bulgaria,4/07/2020,180,2
BGR,Europe,Bulgaria,5/07/2020,63,5
BGR,Europe,Bulgaria,6/07/2020,174,4
BGR,Europe,Bulgaria,7/07/2020,188,4
BGR,Europe,Bulgaria,8/07/2020,240,5
BGR,Europe,Bulgaria,9/07/2020,330,3
BGR,Europe,Bulgaria,10/07/2020,292,5
BGR,Europe,Bulgaria,11/07/2020,211,0
BGR,Europe,Bulgaria,12/07/2020,77,1
BGR,Europe,Bulgaria,13/07/2020,159,8
BGR,Europe,Bulgaria,14/07/2020,234,7
BGR,Europe,Bulgaria,15/07/2020,232,6
BGR,Europe,Bulgaria,16/07/2020,267,4
BGR,Europe,Bulgaria,17/07/2020,298,4
BGR,Europe,Bulgaria,18/07/2020,196,2
BGR,Europe,Bulgaria,19/07/2020,95,1
BGR,Europe,Bulgaria,20/07/2020,196,8
BGR,Europe,Bulgaria,21/07/2020,325,5
BGR,Europe,Bulgaria,22/07/2020,330,8
BGR,Europe,Bulgaria,23/07/2020,269,8
BGR,Europe,Bulgaria,24/07/2020,270,8
BGR,Europe,Bulgaria,25/07/2020,189,1
BGR,Europe,Bulgaria,26/07/2020,115,2
BGR,Europe,Bulgaria,27/07/2020,194,7
BGR,Europe,Bulgaria,28/07/2020,250,8
BGR,Europe,Bulgaria,29/07/2020,284,13
BGR,Europe,Bulgaria,30/07/2020,265,6
BGR,Europe,Bulgaria,31/07/2020,270,9
BGR,Europe,Bulgaria,1/08/2020,146,2
BGR,Europe,Bulgaria,2/08/2020,119,3
BGR,Europe,Bulgaria,3/08/2020,204,16
BGR,Europe,Bulgaria,4/08/2020,255,11
BGR,Europe,Bulgaria,5/08/2020,303,9
BGR,Europe,Bulgaria,6/08/2020,297,11
BGR,Europe,Bulgaria,7/08/2020,195,7
BGR,Europe,Bulgaria,8/08/2020,134,3
BGR,Europe,Bulgaria,9/08/2020,53,2
BGR,Europe,Bulgaria,10/08/2020,116,12
BGR,Europe,Bulgaria,11/08/2020,210,12
BGR,Europe,Bulgaria,12/08/2020,171,11
BGR,Europe,Bulgaria,13/08/2020,0,0
BGR,Europe,Bulgaria,14/08/2020,350,10
BGR,Europe,Bulgaria,15/08/2020,90,3
BGR,Europe,Bulgaria,16/08/2020,32,3
BGR,Europe,Bulgaria,17/08/2020,135,14
BGR,Europe,Bulgaria,18/08/2020,169,7
BGR,Europe,Bulgaria,19/08/2020,151,8
BGR,Europe,Bulgaria,20/08/2020,142,5
BGR,Europe,Bulgaria,21/08/2020,169,7
BGR,Europe,Bulgaria,22/08/2020,0,0
BGR,Europe,Bulgaria,23/08/2020,156,6
BGR,Europe,Bulgaria,24/08/2020,99,18
BGR,Europe,Bulgaria,25/08/2020,203,9
BGR,Europe,Bulgaria,26/08/2020,162,14
BGR,Europe,Bulgaria,27/08/2020,157,8
BGR,Europe,Bulgaria,28/08/2020,157,9
BGR,Europe,Bulgaria,29/08/2020,99,2
BGR,Europe,Bulgaria,30/08/2020,26,8
BGR,Europe,Bulgaria,31/08/2020,76,16
BGR,Europe,Bulgaria,1/09/2020,188,13
BGR,Europe,Bulgaria,2/09/2020,163,6
BGR,Europe,Bulgaria,3/09/2020,158,10
BGR,Europe,Bulgaria,4/09/2020,179,7
BGR,Europe,Bulgaria,5/09/2020,96,6
BGR,Europe,Bulgaria,6/09/2020,39,5
BGR,Europe,Bulgaria,7/09/2020,57,1
BGR,Europe,Bulgaria,8/09/2020,167,15
BGR,Europe,Bulgaria,9/09/2020,122,10
BGR,Europe,Bulgaria,10/09/2020,163,4
BGR,Europe,Bulgaria,11/09/2020,201,7
BGR,Europe,Bulgaria,12/09/2020,92,4
BGR,Europe,Bulgaria,13/09/2020,27,3
BGR,Europe,Bulgaria,14/09/2020,143,9
BGR,Europe,Bulgaria,15/09/2020,155,7
BGR,Europe,Bulgaria,16/09/2020,174,3
BGR,Europe,Bulgaria,17/09/2020,154,10
BGR,Europe,Bulgaria,18/09/2020,189,4
BGR,Europe,Bulgaria,19/09/2020,86,2
BGR,Europe,Bulgaria,20/09/2020,44,6
BGR,Europe,Bulgaria,21/09/2020,151,4
BGR,Europe,Bulgaria,22/09/2020,109,2
BGR,Europe,Bulgaria,23/09/2020,160,12
BGR,Europe,Bulgaria,24/09/2020,290,6
BGR,Europe,Bulgaria,25/09/2020,255,4
BGR,Europe,Bulgaria,26/09/2020,169,0
BGR,Europe,Bulgaria,27/09/2020,58,7
BGR,Europe,Bulgaria,28/09/2020,216,11
BGR,Europe,Bulgaria,29/09/2020,276,6
BGR,Europe,Bulgaria,30/09/2020,286,12
BGR,Europe,Bulgaria,1/10/2020,0,0
BGR,Europe,Bulgaria,2/10/2020,503,13
BGR,Europe,Bulgaria,3/10/2020,182,3
BGR,Europe,Bulgaria,4/10/2020,69,3
BGR,Europe,Bulgaria,5/10/2020,283,10
BGR,Europe,Bulgaria,6/10/2020,436,8
BGR,Europe,Bulgaria,7/10/2020,437,11
BGR,Europe,Bulgaria,8/10/2020,516,7
BGR,Europe,Bulgaria,9/10/2020,612,7
BGR,Europe,Bulgaria,10/10/2020,448,4
BGR,Europe,Bulgaria,11/10/2020,83,1
BGR,Europe,Bulgaria,12/10/2020,587,23
BGR,Europe,Bulgaria,13/10/2020,785,8
BGR,Europe,Bulgaria,14/10/2020,819,6
BGR,Europe,Bulgaria,15/10/2020,914,15
BGR,Europe,Bulgaria,16/10/2020,998,14
BGR,Europe,Bulgaria,17/10/2020,603,10
BGR,Europe,Bulgaria,18/10/2020,395,18
BGR,Europe,Bulgaria,19/10/2020,1024,22
BGR,Europe,Bulgaria,20/10/2020,1336,11
BGR,Europe,Bulgaria,21/10/2020,1472,29
BGR,Europe,Bulgaria,22/10/2020,1595,16
BGR,Europe,Bulgaria,23/10/2020,1589,13
BGR,Europe,Bulgaria,24/10/2020,1043,7
BGR,Europe,Bulgaria,25/10/2020,327,10
BGR,Europe,Bulgaria,26/10/2020,2243,42
BGR,Europe,Bulgaria,27/10/2020,2569,25
BGR,Europe,Bulgaria,28/10/2020,2760,36
BGR,Europe,Bulgaria,29/10/2020,2689,28
BGR,Europe,Bulgaria,30/10/2020,2891,29
BGR,Europe,Bulgaria,31/10/2020,1803,25
BGR,Europe,Bulgaria,1/11/2020,1225,19
BGR,Europe,Bulgaria,2/11/2020,2427,51
BGR,Europe,Bulgaria,3/11/2020,4041,63
BGR,Europe,Bulgaria,4/11/2020,4054,54
BGR,Europe,Bulgaria,5/11/2020,3754,52
BGR,Europe,Bulgaria,6/11/2020,3839,58
BGR,Europe,Bulgaria,7/11/2020,2301,56
BGR,Europe,Bulgaria,8/11/2020,675,33
BGR,Europe,Bulgaria,9/11/2020,3816,106
BGR,Europe,Bulgaria,10/11/2020,4390,80
BGR,Europe,Bulgaria,11/11/2020,3945,47
BGR,Europe,Bulgaria,12/11/2020,3414,72
BGR,Europe,Bulgaria,13/11/2020,4212,85
BGR,Europe,Bulgaria,14/11/2020,2498,36
BGR,Europe,Bulgaria,15/11/2020,816,39
BGR,Europe,Bulgaria,16/11/2020,3519,152
BGR,Europe,Bulgaria,17/11/2020,4828,131
BGR,Europe,Bulgaria,18/11/2020,3938,117
BGR,Europe,Bulgaria,19/11/2020,3899,119
BGR,Europe,Bulgaria,20/11/2020,3983,129
BGR,Europe,Bulgaria,21/11/2020,2279,42
BGR,Europe,Bulgaria,22/11/2020,1123,60
BGR,Europe,Bulgaria,23/11/2020,3146,189
BGR,Europe,Bulgaria,24/11/2020,4382,157
BGR,Europe,Bulgaria,25/11/2020,3712,141
BGR,Europe,Bulgaria,26/11/2020,3568,162
BGR,Europe,Bulgaria,27/11/2020,3327,151
BGR,Europe,Bulgaria,28/11/2020,1792,69
BGR,Europe,Bulgaria,29/11/2020,739,65
BGR,Europe,Bulgaria,30/11/2020,2814,221
BGR,Europe,Bulgaria,1/12/2020,3475,153
BGR,Europe,Bulgaria,2/12/2020,3138,159
BGR,Europe,Bulgaria,3/12/2020,3280,156
BGR,Europe,Bulgaria,4/12/2020,3614,147
BGR,Europe,Bulgaria,5/12/2020,2037,79
BGR,Europe,Bulgaria,6/12/2020,577,68
BGR,Europe,Bulgaria,7/12/2020,2764,213
BGR,Europe,Bulgaria,8/12/2020,3980,146
BGR,Europe,Bulgaria,9/12/2020,3328,127
BGR,Europe,Bulgaria,10/12/2020,3075,122
BGR,Europe,Bulgaria,11/12/2020,3097,157
BGR,Europe,Bulgaria,12/12/2020,1287,64
BGR,Europe,Bulgaria,13/12/2020,497,62
BGR,Europe,Bulgaria,14/12/2020,2095,150
BGR,Europe,Bulgaria,15/12/2020,2743,167
BGR,Europe,Bulgaria,16/12/2020,1959,191
BGR,Europe,Bulgaria,17/12/2020,2042,143
BGR,Europe,Bulgaria,18/12/2020,1739,157
BGR,Europe,Bulgaria,19/12/2020,1002,55
BGR,Europe,Bulgaria,20/12/2020,166,58
BGR,Europe,Bulgaria,21/12/2020,1277,156
BGR,Europe,Bulgaria,22/12/2020,1799,114
BGR,Europe,Bulgaria,23/12/2020,1615,99
BGR,Europe,Bulgaria,24/12/2020,772,45
BGR,Europe,Bulgaria,25/12/2020,257,50
BGR,Europe,Bulgaria,26/12/2020,469,50
BGR,Europe,Bulgaria,27/12/2020,332,41
BGR,Europe,Bulgaria,28/12/2020,337,87
BGR,Europe,Bulgaria,29/12/2020,1438,154
BGR,Europe,Bulgaria,30/12/2020,1729,110
BGR,Europe,Bulgaria,31/12/2020,1046,61
BGR,Europe,Bulgaria,1/01/2021,274,28
BGR,Europe,Bulgaria,2/01/2021,340,40
BGR,Europe,Bulgaria,3/01/2021,171,34
BGR,Europe,Bulgaria,4/01/2021,1029,157
BGR,Europe,Bulgaria,5/01/2021,1310,67
BGR,Europe,Bulgaria,6/01/2021,1002,59
BGR,Europe,Bulgaria,7/01/2021,867,56
BGR,Europe,Bulgaria,8/01/2021,753,61
BGR,Europe,Bulgaria,9/01/2021,394,19
BGR,Europe,Bulgaria,10/01/2021,105,29
FRA,Europe,France,16/03/2020,2151,58
FRA,Europe,France,17/03/2020,1032,0
FRA,Europe,France,18/03/2020,1409,0
FRA,Europe,France,19/03/2020,1846,95
FRA,Europe,France,20/03/2020,1788,207
FRA,Europe,France,21/03/2020,1705,112
FRA,Europe,France,22/03/2020,2295,113
FRA,Europe,France,23/03/2020,3365,186
FRA,Europe,France,24/03/2020,2249,240
FRA,Europe,France,25/03/2020,2962,231
FRA,Europe,France,26/03/2020,3918,364
FRA,Europe,France,27/03/2020,3795,299
FRA,Europe,France,28/03/2020,4645,318
FRA,Europe,France,29/03/2020,2603,294
FRA,Europe,France,30/03/2020,4354,418
FRA,Europe,France,31/03/2020,7629,500
FRA,Europe,France,1/04/2020,4844,1252
FRA,Europe,France,2/04/2020,2106,609
FRA,Europe,France,3/04/2020,5224,1122
FRA,Europe,France,4/04/2020,17074,1053
FRA,Europe,France,5/04/2020,855,519
FRA,Europe,France,6/04/2020,2654,833
FRA,Europe,France,7/04/2020,3491,1416
FRA,Europe,France,8/04/2020,3855,544
FRA,Europe,France,9/04/2020,3784,1340
FRA,Europe,France,10/04/2020,1565,985
FRA,Europe,France,11/04/2020,1445,636
FRA,Europe,France,12/04/2020,50746,561
FRA,Europe,France,13/04/2020,3141,573
FRA,Europe,France,14/04/2020,17448,743
FRA,Europe,France,15/04/2020,3208,1438
FRA,Europe,France,16/04/2020,12578,753
FRA,Europe,France,17/04/2020,1891,761
FRA,Europe,France,18/04/2020,3806,641
FRA,Europe,France,19/04/2020,1092,389
FRA,Europe,France,20/04/2020,2447,547
FRA,Europe,France,21/04/2020,2666,528
FRA,Europe,France,22/04/2020,1800,544
FRA,Europe,France,23/04/2020,1710,516
FRA,Europe,France,24/04/2020,2811,390
FRA,Europe,France,25/04/2020,1678,369
FRA,Europe,France,26/04/2020,633,242
FRA,Europe,France,27/04/2020,3686,437
FRA,Europe,France,28/04/2020,3132,367
FRA,Europe,France,29/04/2020,1455,426
FRA,Europe,France,30/04/2020,1218,289
FRA,Europe,France,1/05/2020,526,217
FRA,Europe,France,2/05/2020,792,197
FRA,Europe,France,3/05/2020,361,135
FRA,Europe,France,4/05/2020,562,306
FRA,Europe,France,5/05/2020,1117,333
FRA,Europe,France,6/05/2020,4136,275
FRA,Europe,France,7/05/2020,741,179
FRA,Europe,France,8/05/2020,531,242
FRA,Europe,France,9/05/2020,529,80
FRA,Europe,France,10/05/2020,249,70
FRA,Europe,France,11/05/2020,314,263
FRA,Europe,France,12/05/2020,753,348
FRA,Europe,France,13/05/2020,521,85
FRA,Europe,France,14/05/2020,642,351
FRA,Europe,France,15/05/2020,513,102
FRA,Europe,France,16/05/2020,415,98
FRA,Europe,France,17/05/2020,140,483
FRA,Europe,France,18/05/2020,444,129
FRA,Europe,France,19/05/2020,501,217
FRA,Europe,France,20/05/2020,482,111
FRA,Europe,France,21/05/2020,267,82
FRA,Europe,France,22/05/2020,756,148
FRA,Europe,France,23/05/2020,546,86
FRA,Europe,France,24/05/2020,439,80
FRA,Europe,France,25/05/2020,325,89
FRA,Europe,France,26/05/2020,255,137
FRA,Europe,France,15/06/2020,136,28
FRA,Europe,France,16/06/2020,663,114
FRA,Europe,France,17/06/2020,488,25
FRA,Europe,France,18/06/2020,586,28
FRA,Europe,France,19/06/2020,787,14
FRA,Europe,France,20/06/2020,619,18
FRA,Europe,France,21/06/2020,343,6
FRA,Europe,France,22/06/2020,142,24
FRA,Europe,France,23/06/2020,698,54
FRA,Europe,France,24/06/2020,268,13
FRA,Europe,France,25/06/2020,255,19
FRA,Europe,France,26/06/2020,1263,26
FRA,Europe,France,27/06/2020,448,1
FRA,Europe,France,28/06/2020,406,0
FRA,Europe,France,29/06/2020,645,35
FRA,Europe,France,30/06/2020,441,30
FRA,Europe,France,1/07/2020,990,19
FRA,Europe,France,2/07/2020,539,13
FRA,Europe,France,3/07/2020,539,18
FRA,Europe,France,4/07/2020,358,0
FRA,Europe,France,5/07/2020,11,1
FRA,Europe,France,6/07/2020,1018,30
FRA,Europe,France,7/07/2020,454,11
FRA,Europe,France,8/07/2020,822,31
FRA,Europe,France,9/07/2020,444,16
FRA,Europe,France,10/07/2020,715,26
FRA,Europe,France,11/07/2020,251,3
FRA,Europe,France,12/07/2020,16,0
FRA,Europe,France,13/07/2020,1423,23
FRA,Europe,France,14/07/2020,62,2
FRA,Europe,France,15/07/2020,727,88
FRA,Europe,France,16/07/2020,569,17
FRA,Europe,France,17/07/2020,829,13
FRA,Europe,France,18/07/2020,163,3
FRA,Europe,France,19/07/2020,4,0
FRA,Europe,France,20/07/2020,1911,24
FRA,Europe,France,21/07/2020,595,13
FRA,Europe,France,22/07/2020,921,6
FRA,Europe,France,23/07/2020,1236,11
FRA,Europe,France,24/07/2020,1091,10
FRA,Europe,France,25/07/2020,88,0
FRA,Europe,France,26/07/2020,0,0
FRA,Europe,France,27/07/2020,2488,18
FRA,Europe,France,28/07/2020,564,13
FRA,Europe,France,29/07/2020,1470,14
FRA,Europe,France,30/07/2020,1389,16
FRA,Europe,France,31/07/2020,1308,11
FRA,Europe,France,1/08/2020,63,0
FRA,Europe,France,2/08/2020,3,0
FRA,Europe,France,3/08/2020,3360,30
FRA,Europe,France,4/08/2020,971,2
FRA,Europe,France,5/08/2020,1708,11
FRA,Europe,France,6/08/2020,1601,4
FRA,Europe,France,7/08/2020,2387,13
FRA,Europe,France,8/08/2020,70,1
FRA,Europe,France,9/08/2020,35,0
FRA,Europe,France,10/08/2020,4731,15
FRA,Europe,France,11/08/2020,1414,14
FRA,Europe,France,12/08/2020,2598,18
FRA,Europe,France,13/08/2020,2678,17
FRA,Europe,France,14/08/2020,2923,19
FRA,Europe,France,15/08/2020,3210,1
FRA,Europe,France,16/08/2020,3003,1
FRA,Europe,France,17/08/2020,650,20
FRA,Europe,France,18/08/2020,2119,22
FRA,Europe,France,19/08/2020,3772,18
FRA,Europe,France,20/08/2020,4800,11
FRA,Europe,France,21/08/2020,5009,24
FRA,Europe,France,22/08/2020,3474,9
FRA,Europe,France,23/08/2020,4680,0
FRA,Europe,France,24/08/2020,1976,16
FRA,Europe,France,25/08/2020,3616,19
FRA,Europe,France,26/08/2020,287,0
FRA,Europe,France,27/08/2020,11203,35
FRA,Europe,France,28/08/2020,7641,18
FRA,Europe,France,29/08/2020,5460,6
FRA,Europe,France,30/08/2020,5366,3
FRA,Europe,France,31/08/2020,3113,31
FRA,Europe,France,1/09/2020,5104,27
FRA,Europe,France,2/09/2020,7113,27
FRA,Europe,France,3/09/2020,7122,17
FRA,Europe,France,4/09/2020,8834,21
FRA,Europe,France,5/09/2020,8594,12
FRA,Europe,France,6/09/2020,7016,4
FRA,Europe,France,7/09/2020,4266,23
FRA,Europe,France,8/09/2020,6738,38
FRA,Europe,France,9/09/2020,8619,32
FRA,Europe,France,10/09/2020,9762,19
FRA,Europe,France,11/09/2020,9509,82
FRA,Europe,France,12/09/2020,11337,18
FRA,Europe,France,13/09/2020,6345,5
FRA,Europe,France,14/09/2020,6396,34
FRA,Europe,France,15/09/2020,7826,50
FRA,Europe,France,16/09/2020,10191,48
FRA,Europe,France,17/09/2020,10239,47
FRA,Europe,France,18/09/2020,13233,154
FRA,Europe,France,19/09/2020,13560,25
FRA,Europe,France,20/09/2020,10536,11
FRA,Europe,France,21/09/2020,5539,53
FRA,Europe,France,22/09/2020,10084,79
FRA,Europe,France,23/09/2020,13291,48
FRA,Europe,France,24/09/2020,15850,46
FRA,Europe,France,25/09/2020,16104,151
FRA,Europe,France,26/09/2020,14220,39
FRA,Europe,France,27/09/2020,10635,27
FRA,Europe,France,28/09/2020,4299,84
FRA,Europe,France,29/09/2020,8005,73
FRA,Europe,France,30/09/2020,14366,80
FRA,Europe,France,1/10/2020,13051,57
FRA,Europe,France,2/10/2020,12436,136
FRA,Europe,France,3/10/2020,16488,25
FRA,Europe,France,4/10/2020,12504,32
FRA,Europe,France,5/10/2020,5639,71
FRA,Europe,France,6/10/2020,11310,87
FRA,Europe,France,7/10/2020,18953,80
FRA,Europe,France,8/10/2020,17402,73
FRA,Europe,France,9/10/2020,21088,110
FRA,Europe,France,10/10/2020,26677,35
FRA,Europe,France,11/10/2020,15937,46
FRA,Europe,France,12/10/2020,9212,97
FRA,Europe,France,13/10/2020,13626,128
FRA,Europe,France,14/10/2020,23002,106
FRA,Europe,France,15/10/2020,29757,85
FRA,Europe,France,16/10/2020,25632,179
FRA,Europe,France,17/10/2020,32104,73
FRA,Europe,France,18/10/2020,29837,85
FRA,Europe,France,19/10/2020,14289,148
FRA,Europe,France,20/10/2020,20376,281
FRA,Europe,France,21/10/2020,27422,168
FRA,Europe,France,22/10/2020,40813,154
FRA,Europe,France,23/10/2020,42837,300
FRA,Europe,France,24/10/2020,45265,136
FRA,Europe,France,25/10/2020,6616,21
FRA,Europe,France,26/10/2020,73010,389
FRA,Europe,France,27/10/2020,34482,529
FRA,Europe,France,28/10/2020,37550,259
FRA,Europe,France,29/10/2020,46612,232
FRA,Europe,France,30/10/2020,49474,547
FRA,Europe,France,31/10/2020,35070,222
FRA,Europe,France,1/11/2020,46179,231
FRA,Europe,France,2/11/2020,106091,428
FRA,Europe,France,3/11/2020,72601,1279
FRA,Europe,France,4/11/2020,46076,31
FRA,Europe,France,5/11/2020,57806,354
FRA,Europe,France,6/11/2020,60952,829
FRA,Europe,France,7/11/2020,86655,303
FRA,Europe,France,8/11/2020,38562,270
FRA,Europe,France,9/11/2020,21424,560
FRA,Europe,France,10/11/2020,22613,1231
FRA,Europe,France,11/11/2020,36406,328
FRA,Europe,France,12/11/2020,32628,415
FRA,Europe,France,13/11/2020,24065,933
FRA,Europe,France,14/11/2020,31957,353
FRA,Europe,France,15/11/2020,27192,303
FRA,Europe,France,16/11/2020,10050,511
FRA,Europe,France,17/11/2020,45602,1226
FRA,Europe,France,18/11/2020,28897,431
FRA,Europe,France,19/11/2020,20736,417
FRA,Europe,France,20/11/2020,23264,1141
FRA,Europe,France,21/11/2020,17670,252
FRA,Europe,France,22/11/2020,13130,214
FRA,Europe,France,23/11/2020,5062,506
FRA,Europe,France,24/11/2020,9921,1011
FRA,Europe,France,25/11/2020,16754,388
FRA,Europe,France,26/11/2020,13001,331
FRA,Europe,France,27/11/2020,12774,959
FRA,Europe,France,28/11/2020,12477,212
FRA,Europe,France,29/11/2020,9763,198
FRA,Europe,France,30/11/2020,4354,409
FRA,Europe,France,1/12/2020,8364,777
FRA,Europe,France,2/12/2020,14228,311
FRA,Europe,France,3/12/2020,12787,324
FRA,Europe,France,4/12/2020,11511,630
FRA,Europe,France,5/12/2020,12882,212
FRA,Europe,France,6/12/2020,10949,174
FRA,Europe,France,7/12/2020,3411,366
FRA,Europe,France,8/12/2020,14037,838
FRA,Europe,France,9/12/2020,14675,297
FRA,Europe,France,10/12/2020,13872,296
FRA,Europe,France,11/12/2020,13489,628
FRA,Europe,France,12/12/2020,0,1
FRA,Europe,France,13/12/2020,25480,344
FRA,Europe,France,14/12/2020,3192,376
FRA,Europe,France,15/12/2020,11655,791
FRA,Europe,France,16/12/2020,17720,290
FRA,Europe,France,17/12/2020,18398,261
FRA,Europe,France,18/12/2020,16005,612
FRA,Europe,France,19/12/2020,17428,189
FRA,Europe,France,20/12/2020,12799,131
FRA,Europe,France,21/12/2020,5960,354
FRA,Europe,France,22/12/2020,11861,802
FRA,Europe,France,23/12/2020,15038,277
FRA,Europe,France,24/12/2020,21718,291
FRA,Europe,France,25/12/2020,20262,159
FRA,Europe,France,26/12/2020,3093,146
FRA,Europe,France,27/12/2020,8822,173
FRA,Europe,France,28/12/2020,3106,368
FRA,Europe,France,29/12/2020,11494,969
FRA,Europe,France,30/12/2020,26514,304
FRA,Europe,France,31/12/2020,20042,251
FRA,Europe,France,1/01/2021,19348,133
FRA,Europe,France,2/01/2021,3466,156
FRA,Europe,France,3/01/2021,12495,116
FRA,Europe,France,4/01/2021,4084,385
FRA,Europe,France,5/01/2021,20825,868
FRA,Europe,France,6/01/2021,25232,282
FRA,Europe,France,7/01/2021,254,1
FRA,Europe,France,8/01/2021,41373,866
FRA,Europe,France,9/01/2021,20177,168
FRA,Europe,France,10/01/2021,15944,151
GBR,Europe,United Kingdom,16/03/2020,615,23
GBR,Europe,United Kingdom,17/03/2020,770,17
GBR,Europe,United Kingdom,18/03/2020,1005,34
GBR,Europe,United Kingdom,19/03/2020,1066,46
GBR,Europe,United Kingdom,20/03/2020,1258,32
GBR,Europe,United Kingdom,21/03/2020,1215,58
GBR,Europe,United Kingdom,22/03/2020,1389,36
GBR,Europe,United Kingdom,23/03/2020,2349,76
GBR,Europe,United Kingdom,24/03/2020,2382,148
GBR,Europe,United Kingdom,25/03/2020,2717,191
GBR,Europe,United Kingdom,26/03/2020,3127,182
GBR,Europe,United Kingdom,27/03/2020,3249,288
GBR,Europe,United Kingdom,28/03/2020,2843,292
GBR,Europe,United Kingdom,29/03/2020,2892,213
GBR,Europe,United Kingdom,30/03/2020,4327,374
GBR,Europe,United Kingdom,31/03/2020,4534,404
GBR,Europe,United Kingdom,1/04/2020,4974,673
GBR,Europe,United Kingdom,2/04/2020,4929,657
GBR,Europe,United Kingdom,3/04/2020,4981,737
GBR,Europe,United Kingdom,4/04/2020,4073,757
GBR,Europe,United Kingdom,5/04/2020,3650,601
GBR,Europe,United Kingdom,6/04/2020,5316,570
GBR,Europe,United Kingdom,7/04/2020,5486,1105
GBR,Europe,United Kingdom,8/04/2020,5163,1032
GBR,Europe,United Kingdom,9/04/2020,4906,1117
GBR,Europe,United Kingdom,10/04/2020,4367,1123
GBR,Europe,United Kingdom,11/04/2020,3613,844
GBR,Europe,United Kingdom,12/04/2020,3539,657
GBR,Europe,United Kingdom,13/04/2020,4205,725
GBR,Europe,United Kingdom,14/04/2020,4348,1080
GBR,Europe,United Kingdom,15/04/2020,5100,884
GBR,Europe,United Kingdom,16/04/2020,5343,1040
GBR,Europe,United Kingdom,17/04/2020,4990,914
GBR,Europe,United Kingdom,18/04/2020,4736,1108
GBR,Europe,United Kingdom,19/04/2020,3860,433
GBR,Europe,United Kingdom,20/04/2020,4866,576
GBR,Europe,United Kingdom,21/04/2020,4775,1224
GBR,Europe,United Kingdom,22/04/2020,5505,857
GBR,Europe,United Kingdom,23/04/2020,5168,684
GBR,Europe,United Kingdom,24/04/2020,4981,1018
GBR,Europe,United Kingdom,25/04/2020,3764,816
GBR,Europe,United Kingdom,26/04/2020,3473,364
GBR,Europe,United Kingdom,27/04/2020,4704,323
GBR,Europe,United Kingdom,28/04/2020,4727,971
GBR,Europe,United Kingdom,29/04/2020,5450,771
GBR,Europe,United Kingdom,30/04/2020,4964,636
GBR,Europe,United Kingdom,1/05/2020,4730,700
GBR,Europe,United Kingdom,2/05/2020,3230,585
GBR,Europe,United Kingdom,3/05/2020,2977,253
GBR,Europe,United Kingdom,4/05/2020,3383,273
GBR,Europe,United Kingdom,5/05/2020,3689,725
GBR,Europe,United Kingdom,6/05/2020,3836,647
GBR,Europe,United Kingdom,7/05/2020,3771,458
GBR,Europe,United Kingdom,8/05/2020,3052,580
GBR,Europe,United Kingdom,9/05/2020,2150,275
GBR,Europe,United Kingdom,10/05/2020,2322,217
GBR,Europe,United Kingdom,11/05/2020,3589,188
GBR,Europe,United Kingdom,12/05/2020,3395,615
GBR,Europe,United Kingdom,13/05/2020,3300,448
GBR,Europe,United Kingdom,14/05/2020,2618,353
GBR,Europe,United Kingdom,15/05/2020,2521,351
GBR,Europe,United Kingdom,16/05/2020,2072,411
GBR,Europe,United Kingdom,17/05/2020,1826,67
GBR,Europe,United Kingdom,18/05/2020,2577,146
GBR,Europe,United Kingdom,19/05/2020,3058,501
GBR,Europe,United Kingdom,20/05/2020,2712,329
GBR,Europe,United Kingdom,21/05/2020,2554,273
GBR,Europe,United Kingdom,22/05/2020,2041,291
GBR,Europe,United Kingdom,23/05/2020,1508,220
GBR,Europe,United Kingdom,24/05/2020,1355,379
GBR,Europe,United Kingdom,25/05/2020,1613,104
GBR,Europe,United Kingdom,26/05/2020,1659,131
GBR,Europe,United Kingdom,27/05/2020,1809,422
GBR,Europe,United Kingdom,28/05/2020,1736,343
GBR,Europe,United Kingdom,29/05/2020,1508,274
GBR,Europe,United Kingdom,30/05/2020,1107,154
GBR,Europe,United Kingdom,31/05/2020,1070,60
GBR,Europe,United Kingdom,1/06/2020,1444,86
GBR,Europe,United Kingdom,2/06/2020,1470,250
GBR,Europe,United Kingdom,3/06/2020,1349,254
GBR,Europe,United Kingdom,4/06/2020,1238,130
GBR,Europe,United Kingdom,5/06/2020,1110,258
GBR,Europe,United Kingdom,6/06/2020,794,143
GBR,Europe,United Kingdom,7/06/2020,718,54
GBR,Europe,United Kingdom,8/06/2020,1094,47
GBR,Europe,United Kingdom,9/06/2020,1159,197
GBR,Europe,United Kingdom,10/06/2020,1186,164
GBR,Europe,United Kingdom,11/06/2020,1007,76
GBR,Europe,United Kingdom,12/06/2020,1054,131
GBR,Europe,United Kingdom,13/06/2020,888,107
GBR,Europe,United Kingdom,14/06/2020,807,27
GBR,Europe,United Kingdom,15/06/2020,1031,29
GBR,Europe,United Kingdom,16/06/2020,1083,120
